valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.0406,1930,0.993,"['Franz Liszt', 'Vladimir Horowitz']",0.327,319440,0.0193,0,7nBTY1HQcyaJPb1uqRXGut,0.9,1,0.0927,-28.132,1,"Weinen, Klagen, Sorgen, Zagen, S. 179 (after J. S. Bach)",10,1930,0.0508,76.097
0.449,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.593,183840,0.0745,0,7pOn7UIoGWYTULi76NxcnP,0.0169,9,0.37,-18.676,1,Beale Street Blues,6,1930,0.0631,101.128
0.0798,1930,0.933,"['Franz Liszt', 'Vladimir Horowitz']",0.28800000000000003,615667,0.145,0,7paJusVgjTQGvFZpTDHYBW,0.76,11,0.7170000000000001,-19.411,1,"Sonata for Piano in B Minor, S. 178: III. Allegro energico (fugato)",9,1930,0.0359,106.101
0.203,1930,0.913,['Marlene Dietrich'],0.366,178867,0.122,0,06AZEK3z6EsTZ1DtnVIJM5,7.18e-05,7,0.0808,-13.035,0,Come Rain Or Come Shine,11,1930,0.0417,72.82
0.441,1930,0.991,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.49,99120,0.124,0,0el6X6PAnSnspSFYGgYcFg,0.0889,10,0.256,-17.996,1,My Bluebird Was Caught In the Rain,6,1930,0.311,72.617
0.355,1930,0.995,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.654,197133,0.13699999999999998,0,1Ve55Wsljsj0lVN044V8NY,0.000364,3,0.1,-15.34,1,If I Could Be With You,6,1930,0.0722,98.467
0.221,1930,0.986,"['Franz Liszt', 'Vladimir Horowitz']",0.313,314720,0.405,0,2eH0OKHr1pK7dXxllKHuGC,0.797,9,0.141,-14.727,1,"No. 15 in A Minor, S. 244/15 (Rakóczy March)",9,1930,0.032,88.19
0.963,1930,0.0364,"['George Symonette', 'The Native Bahamian Rhythms']",0.795,148240,0.7140000000000001,0,2lI3pXnhkRho7VcV3ldCj3,0.0,8,0.329,-4.345,1,Don't Touch Me Tomato,11,1930-01-01,0.227,95.571
0.111,1930,0.989,"['Franz Liszt', 'Vladimir Horowitz']",0.299,206947,0.159,0,3IIe4wDrjwuf74vuC8a549,0.882,8,0.123,-20.6,0,"No. 4, Au bord d'une source",9,1930,0.0328,134.446
0.271,1930,0.962,"['Franz Liszt', 'Vladimir Horowitz']",0.328,138027,0.106,0,3MDKNngBxa6nNGSKibLhKk,0.586,11,0.243,-22.663,1,"Valse oubliée No. 1 in F-Sharp Major, S. 215/1",8,1930,0.0349,87.9
0.748,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.448,182160,0.228,0,3x0MekfxonnDMqaxxAUBm5,0.476,2,0.224,-16.774,0,Just a Little Dance Mam'selle,6,1930,0.139,176.93200000000004
0.696,1930,0.97,['Stuff Smith & His Onyx Club Boys'],0.823,179733,0.425,0,47IYfYdLlUmMVGCJIq9DsB,0.000572,2,0.0564,-9.569,0,Here Comes The Man With The Jive,4,1930,0.222,113.762
0.203,1930,0.993,"['Franz Liszt', 'Vladimir Horowitz']",0.319,144667,0.0315,0,4GihfxmadyDZ4xWqz5NbDi,0.861,4,0.202,-29.281,1,"Consolation No. 5 in E Major, S. 172/5",8,1930,0.0312,92.833
0.53,1930,0.995,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.7170000000000001,190587,0.139,0,4VRAKtcteK0AJseH3pspys,0.122,8,0.0952,-16.034000000000002,1,Rollin' Down the River,6,1930,0.0549,65.443
0.512,1930,0.921,['Mississippi Sheiks'],0.555,189373,0.275,0,5493aKroBLSkd7TSLkmZ8N,0.0,7,0.119,-8.315,0,Bed Spring Poker,7,1930,0.0386,101.901
0.166,1930,0.991,['Al Bowlly'],0.435,190413,0.0351,0,55nfwuJAo0ZgddbISRoAMN,0.269,7,0.0912,-22.593000000000004,0,"Lover, Come Back to Me / Dancing in the Dark",6,1930,0.0505,68.243
0.95,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.866,178453,0.373,0,5Ssn2EG2dCP92TWvuilgzq,0.108,2,0.127,-15.287,0,There's a Wah Wah Girl,6,1930,0.2,112.743
0.29,1930,0.992,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.371,84133,0.118,0,6mFi7WrCrJEM8YS3HUJuj5,0.000392,8,0.19,-18.826,1,Just a Little Closer,6,1930,0.0957,76.263
0.507,1930,0.993,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.644,247800,0.0801,0,74anU1wRKVJDRed1WqwY2I,0.0,3,0.191,-18.748,1,My Future Just Passed,6,1930,0.278,120.296
0.0657,1930,0.993,"['Franz Liszt', 'Vladimir Horowitz']",0.366,190573,0.208,0,7j90oM3fO2nufEjCFijDPx,0.879,3,0.747,-16.984,0,"Valses oubliées: No. 1 in F-Sharp Major, S. 215/1",9,1930,0.041,140.356
0.852,1930,0.944,"[""Erskine Hawkins & His 'Bama State Collegians""]",0.743,186933,0.431,0,0Rb4P244eR1PurIEyvbfWW,0.246,8,0.0959,-9.528,1,Swinging In Harlem,3,1930,0.0421,97.814
0.695,1930,0.527,['Louis Armstrong'],0.521,173000,0.3670000000000001,0,0amJunMZCmdKl30JouAkTd,2.92e-05,0,0.0728,-10.449000000000002,1,Honeysuckle Rose,5,1930,0.177,173.44
0.405,1930,0.985,"['Felix Mendelssohn', 'Andrés Segovia']",0.451,258067,0.0742,0,1rnMb5WWgCSBEIjykTd2KP,0.8859999999999999,4,0.0827,-25.842,0,String Quartet in Eb Op.12: Canzonetta,5,1930-01-01,0.046,91.285
0.182,1930,0.987,['Al Bowlly'],0.46,165840,0.0197,0,20QHJsdM6e9te9o9kZnomf,0.000283,7,0.0625,-20.795,1,It Was So Beautiful,4,1930,0.0456,76.695
0.31,1930,0.99,['Al Bowlly'],0.477,190680,0.0751,0,2h3NqYmu71NRWugWx1BSGT,9.15e-06,10,0.175,-16.127,1,Happy Go Lucky You (and Broken-Hearted Me),5,1930,0.0698,77.032
0.57,1930,0.994,['Al Bowlly'],0.648,179187,0.122,0,33WN4XUqHrfF02FPXULJMm,0.289,0,0.193,-18.483,1,You Oughta be in Pictures (My Star of Stars),3,1930,0.113,80.533
0.792,1930,0.982,['Jack Payne'],0.7290000000000001,160773,0.11,0,3HeXfgP8AzMNgR46E9mb9f,0.0268,3,0.0839,-19.599,1,I've Got a Feeling I'm Falling,3,1930,0.131,99.292
0.14400000000000002,1930,0.976,['Al Bowlly'],0.314,196387,0.0567,0,4cgk7ukE91SsT8EcMhRZQu,3.98e-06,7,0.101,-18.894,1,Lover Come Back to Me,5,1930,0.0387,95.833
0.528,1930,0.58,['Joe Quartz'],0.713,319366,0.585,0,4yLjthaWOGeSAWu9B4YRUW,0.5870000000000001,2,0.0934,-12.239,1,Lugette,5,1930,0.0437,142.015
0.339,1930,0.971,['Al Bowlly'],0.383,182053,0.112,0,54LJKDiJ2nQU3dvynduEhx,0.0,3,0.202,-16.587,1,Be Still My Heart,5,1930,0.07400000000000001,86.914
0.782,1930,0.987,['Mississippi Sheiks'],0.6609999999999999,206627,0.394,0,55tZXEINNiixXBn6O8DJdL,0.0,8,0.163,-5.391,1,Please Don't Wake It Up,6,1930,0.0367,133.747
0.21600000000000005,1930,0.973,['Al Bowlly'],0.419,188853,0.054000000000000006,0,5XapJuLmw2bnqqSps74gg0,0.000166,10,0.116,-18.57,1,Madonna Mine,4,1930,0.0468,166.791
0.425,1930,0.989,"['Francisco Tárrega', 'Andrés Segovia']",0.198,127507,0.0807,0,5krafcYMzcSVUD71tz6mCV,0.883,8,0.0947,-27.095,1,Etude in A major,5,1930-01-01,0.038,64.703
0.525,1930,0.648,['Joe Quartz'],0.7190000000000001,221661,0.384,0,5ovhhpR1lVFaHisWcG5T1V,0.0008029999999999999,4,0.0859,-14.056,0,Ferdinand et Marguerite,9,1930,0.0634,95.459
0.4,1930,0.93,['Al Bowlly'],0.593,175680,0.121,0,5vZId0AoG3NNBSMfGvQsUZ,0.0,8,0.0737,-17.624000000000006,1,What Do You Know About Love?,5,1930,0.0609,110.544
0.239,1930,0.866,['Joe Quartz'],0.581,254745,0.168,0,5y9BQQgfP4mxj2dehLKCEU,0.242,4,0.12,-12.571,1,Dobido,6,1930,0.0326,106.086
0.652,1930,0.97,"['Johann Sebastian Bach', 'Andrés Segovia']",0.253,87907,0.0676,0,6jnANj8rhL9K2Veil8ayg4,0.914,3,0.108,-29.299,0,Prelude BWV 999,4,1930-01-01,0.0435,103.324
0.595,1930,0.939,['Louis Armstrong & His Savoy Ballroom Five'],0.6579999999999999,212360,0.181,0,6ocFjjHGga9prvmMsxq5Pp,0.247,7,0.0946,-11.544,1,I Can't Give You Anything But Love,4,1930,0.0608,108.626
0.447,1930,0.994,['Al Bowlly'],0.609,183587,0.0524,0,796yeK1jnQlOpW4F6IwS6a,0.000271,9,0.0711,-21.244,0,The Little Dutch Mill,4,1930,0.0615,117.875
0.364,1930,0.989,['Jack Payne'],0.303,165493,0.16699999999999998,0,7Dlwnu9FyGkhT0UmCXKfcX,0.0153,2,0.118,-17.756,1,So Blue,5,1930,0.0586,82.87299999999998
0.703,1930,0.506,['Louis Armstrong'],0.752,200000,0.47,0,7GYx2KzvJ7iJiWGsbJb7Hq,0.00297,0,0.107,-8.586,1,Keepin' Out of Mischief Now,6,1930,0.0525,128.764
0.59,1930,0.636,['Louis Armstrong'],0.44,190267,0.406,0,7MHyRApG9yln6S6xcUY3PA,0.000205,10,0.278,-9.356,1,I've Got a Feeling I'm Falling,5,1930,0.0541,169.06
0.851,1930,0.921,['Big Bill Broonzy'],0.687,153667,0.471,0,01VeMVUtquMUIh7FWUhQmq,4.32e-06,8,0.0835,-9.296,1,Just A Dream,3,1930,0.064,101.272
0.213,1930,0.8490000000000001,['Louis Armstrong'],0.382,178093,0.179,0,030znZ7LmJJlYiWsKtW4pc,0.0,8,0.135,-15.968,1,I Didn't Know Until You Told Me,3,1930,0.038,78.282
0.422,1930,0.968,['Big Bill Broonzy'],0.7020000000000001,183267,0.188,0,0H6MmZqU7IFVZaOSl70Jn4,0.000378,3,0.106,-13.01,1,Worrying You Off My Mind,4,1930,0.0452,94.692
0.513,1930,0.911,['Mississippi Sheiks'],0.586,209733,0.321,0,0JG990zHtPPPplf9Rrzf7P,0.000166,5,0.268,-8.36,1,Stop and Listen Blues # 2 - Live,4,1930,0.0378,85.98100000000002
0.464,1930,0.993,['Al Bowlly'],0.674,206840,0.0245,0,0SYrPIJ8B3D5r1BYFsctGw,0.0165,0,0.156,-24.649,1,Frankie and Johnny Blues,3,1930,0.13699999999999998,136.808
0.273,1930,0.995,"['Manuel Ponce', 'Andrés Segovia']",0.447,205267,0.0129,0,0VhMwxAwhomkjGK6QfWwMm,0.946,4,0.165,-35.624,1,Mazurka,3,1930-01-01,0.0313,84.28399999999998
0.551,1930,0.996,['Sofia Vempo'],0.449,198000,0.298,0,0hITg7uuRtmRXL3Rjc1e39,0.0157,3,0.364,-11.125,0,Se lipame,7,1930-01-01,0.0384,109.094
0.8270000000000001,1930,0.961,['Louis Armstrong'],0.586,205907,0.4270000000000001,0,0ofr8LgnX3BDKvaC4CrqUE,0.541,10,0.404,-8.947000000000003,1,High Society,3,1930,0.0686,120.884
0.19,1930,0.994,['Al Bowlly'],0.336,191947,0.0555,0,0p0N5bpzwgwXdXoAUm6a9W,0.0008619999999999999,5,0.159,-20.57,1,Love Locked Out,3,1930,0.0714,73.498
0.402,1930,0.986,['Mississippi Sheiks'],0.5760000000000001,200093,0.28600000000000003,0,0xenOe5TRSF7sChmEqNYmF,1.97e-06,8,0.284,-6.95,1,Driving That Thing,4,1930,0.0316,109.017
0.378,1930,0.983,"['Manuel Ponce', 'Andrés Segovia']",0.563,179173,0.0166,0,15yizWta6TNfiH0v2Cy26L,0.117,6,0.127,-27.709,0,Suite in A major: Sarabande,3,1930-01-01,0.0406,79.79899999999998
0.78,1930,0.75,['Joe Quartz'],0.722,260585,0.392,0,1Apse11VoMJsmMSJmFEcxr,0.499,9,0.127,-13.395,0,Petite souche,3,1930,0.0381,148.02100000000004
0.368,1930,0.969,['Louis Armstrong'],0.339,310867,0.386,0,1YLfH44PcVWsuvdiOC8CP7,0.0004730000000000001,1,0.7490000000000001,-12.009,1,Rockin' Chair (Live) - 2001 Remastered,2,1930,0.0625,78.27
0.685,1930,0.908,['Louis Armstrong'],0.319,235493,0.669,0,1aMkvkHB0AuyddAnR79N7G,0.5589999999999999,3,0.687,-9.47,1,Ain't Misbehavin' (Live) - 1996 Remastered,3,1930,0.0942,172.812
0.705,1930,0.995,"['Johann Jakob Froberger', 'Andrés Segovia']",0.573,95867,0.0574,0,1y0LhMm72VzA6YIbqSNroR,0.94,8,0.109,-26.037,0,Gigue,2,1930-01-01,0.0467,94.268
0.564,1930,0.701,['Joe Quartz'],0.373,238792,0.526,0,23amUyv2WMXc0ABGvaTTof,0.0356,9,0.0686,-11.605,1,Liubov,3,1930,0.044,153.0
0.506,1930,0.991,['Louis Armstrong'],0.63,207093,0.172,0,24Mh3bSvLD92oTEeVHb5if,0.101,10,0.0778,-12.204,1,Basin Street Blues - 1996 Remastered,2,1930,0.0499,122.039
0.736,1930,0.993,['Big Bill Broonzy'],0.6859999999999999,173507,0.183,0,25ZrprJlya5H56hiaF9VNe,0.336,10,0.0958,-13.723,1,It's a Low Down Dirty Shame,2,1930,0.0621,106.133
0.721,1930,0.992,"['Federico Moreno Torroba', 'Andrés Segovia']",0.486,116400,0.0415,0,2LwzK6ptorb20ObR9G6CiL,0.894,5,0.107,-24.831,0,Preludio,4,1930-01-01,0.0516,82.80799999999998
0.618,1930,0.975,"['Johann Sebastian Bach', 'Andrés Segovia']",0.458,265667,0.0483,0,2XEtrZF1umCvISS9WlyQ83,0.857,10,0.107,-26.224,0,Fugue BWV 1001: Fugue in A minor,3,1930-01-01,0.0475,88.147
0.446,1930,0.996,['Julian Whiterose'],0.598,155742,0.208,0,37ISmVJE7UbMSqSOlJU4GY,0.7390000000000001,1,0.14300000000000002,-12.745,1,Iron Duke in the Land,3,1930-01-01,0.0848,112.679
0.0821,1930,0.644,['Joe Quartz'],0.488,259008,0.339,0,37lMgTXI1sgKJj5ZDEVrhM,0.101,0,0.0992,-10.753,1,Ballade,3,1930,0.0268,111.998
0.257,1930,0.96,['Al Bowlly'],0.481,191693,0.0636,0,3EMPnqbPpo34K1iUnghxP3,7.77e-06,3,0.0798,-16.684,1,Fancy Our Meeting,4,1930,0.0549,64.943
0.508,1930,0.987,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],0.483,201240,0.236,0,3LBSGI6hi6BqEKydufSwnR,0.503,3,0.14300000000000002,-11.117,1,I'm Confessin' (That I Love You),5,1930,0.0562,82.211
0.452,1930,0.994,['Phil Madison'],0.611,179435,0.28600000000000003,0,3NDn7SiVRBjtYGFhs90KPm,1.08e-06,5,0.405,-10.853,1,Caroni Swamp,4,1930-01-01,0.217,82.85700000000001
0.772,1930,0.978,"['Federico Moreno Torroba', 'Andrés Segovia']",0.5920000000000001,203827,0.0782,0,3PFi5c5aAisqdoTknsaVVf,0.905,10,0.102,-23.411,1,Sonata 1,2,1930-01-01,0.0594,127.759
0.5,1930,0.99,['Louis Armstrong'],0.504,267533,0.24,0,3Q8hlr7f1rHsv6a6nMSMqY,0.00268,3,0.229,-10.917,1,Medley Of Armstrong Hits - Part I - Remastered - 1996,2,1930,0.0698,143.343
0.693,1930,0.916,"['Johann Sebastian Bach', 'Andrés Segovia']",0.317,135993,0.319,0,3RjWahus8sYpq67DMM33zF,0.923,2,0.126,-16.522000000000002,1,"Cello Suite No.1, BWV 1007: Prelude",4,1930-01-01,0.0418,162.838
0.5489999999999999,1930,0.914,['Mississippi Sheiks'],0.521,199867,0.28,0,3X5IO1YspGqE4W4mEjFPOu,0.0,10,0.126,-7.542000000000002,1,Seen Better Days,3,1930,0.0451,93.82
0.555,1930,0.917,['Mississippi Sheiks'],0.568,188733,0.276,0,3ZSSnq35gKal09waWnHLSm,6.94e-06,3,0.258,-8.639,1,When You're Sick With The Blues,3,1930,0.0367,100.989
0.657,1930,0.969,['Mississippi Sheiks'],0.508,182573,0.339,0,3o8WQBcVcDTSF2vNd7J5qC,0.000339,7,0.5820000000000001,-7.81,1,Things About Comin' My Way,3,1930,0.0365,96.516
0.898,1930,0.996,['Lionel Belasco'],0.5589999999999999,170160,0.238,0,3ztbDgnsx4QDjvGvtppccG,0.954,2,0.141,-20.619,1,Bajan Girl,4,1930-01-01,0.0368,112.563
0.926,1930,0.991,['Carlos Galhardo'],0.7120000000000001,197092,0.623,0,44NkmEmGvCudWCfqWklKIq,0.5660000000000001,4,0.303,-9.828,1,O Palhaço o Que É?,7,1930-06-14,0.04,134.58
0.637,1930,0.94,['Jack Payne'],0.569,170867,0.117,0,4C8Zw7r2LvN4SnBDtIu7qc,0.008740000000000001,0,0.151,-22.011,1,Fancy You Falling for Me!,2,1930,0.0383,114.602
0.738,1930,0.982,"['Manuel Ponce', 'Andrés Segovia']",0.385,165960,0.108,0,4DIRWsTjTb728nKD6oBRY4,0.845,9,0.141,-28.06,0,Suite in A major: Allemande,2,1930-01-01,0.0499,110.895
0.78,1930,0.89,['Louis Armstrong'],0.732,196227,0.385,0,4HdW1EYjRp7ajFvTNjQeIm,0.0291,3,0.0626,-8.389,1,My Sweet,3,1930,0.0442,105.813
0.318,1930,0.994,"['Robert de Visée', 'Andrés Segovia']",0.525,126467,0.0267,0,4absIJE5RT5SThe3czL4qD,0.944,10,0.0993,-28.022,0,Menuet ΙΙ,3,1930-01-01,0.05,117.475
0.618,1930,0.987,"['Manuel Ponce', 'Andrés Segovia']",0.337,103867,0.099,0,4qR7OhYApIaHHxSPNseokj,0.9,9,0.106,-25.428,0,Suite in A major: Prelude,3,1930-01-01,0.0543,171.108
0.733,1930,0.753,['Louis Armstrong'],0.376,252773,0.75,0,4xc65FHMiwCXAyEKzgFbyq,0.000593,1,0.952,-9.557,1,All of Me - Live,4,1930,0.438,178.94799999999995
0.273,1930,0.992,"['Isaac Albéniz', 'Andrés Segovia']",0.551,262160,0.0323,0,52SOa179l2BYP1WSWFzAm2,0.8220000000000001,4,0.0728,-23.992,1,Suite Espagnole: Granada,5,1930-01-01,0.0487,136.537
0.845,1930,0.495,"['Louis Armstrong', 'Velma Middleton']",0.621,188373,0.519,0,59Ijm3reb2KJspBMrvxAaW,1.7e-06,1,0.928,-11.184,1,Ko Ko Mo (I Love You So) (with Velma Middleton) - Live,4,1930,0.474,125.605
0.197,1930,0.34700000000000003,['Joe Quartz'],0.594,292815,0.498,0,5CMbKXZdxCKJjH6lc8mf6b,0.000118,2,0.204,-9.712,0,Self Afraid,4,1930,0.0351,75.991
0.541,1930,0.977,"['Francisco Tárrega', 'Andrés Segovia']",0.101,205800,0.0559,0,5Hy6gpv4UbJSU3ZWHx1bO7,0.878,10,0.0883,-31.495,1,Recuerdos de la Alhambra (Tremolo Study),5,1930-01-01,0.0378,168.658
0.0697,1930,0.482,['Joe Quartz'],0.484,235280,0.54,0,5Oj3IKohoeL6IcLYfUXDWz,0.72,8,0.08900000000000001,-10.929,1,Sait-On zamais,15,1930,0.0382,88.46700000000001
0.344,1930,0.988,"['Mario Castelnuovo-Tedesco', 'Andrés Segovia']",0.363,229173,0.0813,0,5oO1Rc70W1QiCdkJD33CxH,0.871,7,0.0967,-28.302,0,Hommage a Boccherini: Vivo ed Energico,4,1930-01-01,0.0346,141.25
0.387,1930,0.634,['Louis Armstrong'],0.406,257733,0.348,0,5pVCOhIe0C4JKpGPLk8RSU,0.0,0,0.17,-14.808,0,One Moment Worth Years,4,1930,0.0539,178.065
0.373,1930,0.988,"['Isaac Albéniz', 'Andrés Segovia']",0.4970000000000001,259200,0.0971,0,64sg6d7sQtZq86clvjajoi,0.873,7,0.115,-23.992,1,Suite Espagnole: Sevilla,3,1930-01-01,0.0509,121.93
0.184,1930,0.994,"['Joaquín Turina', 'Andrés Segovia']",0.383,239173,0.0145,0,6D9hngSqKJ9Qbg05fc0qup,0.933,9,0.0924,-33.566,0,Fandanguillo,4,1930-01-01,0.036000000000000004,78.825
0.505,1930,0.991,"['Federico Moreno Torroba', 'Andrés Segovia']",0.455,120507,0.0352,0,6G7bytqSRtLfFIOBjqRtCN,0.855,5,0.13,-28.657,0,Suite Castellana : Fandanguillo,4,1930-01-01,0.0623,138.605
0.429,1930,0.979,"['Fernando Sor', 'Andrés Segovia']",0.308,201560,0.336,0,6HExqSdqnJ2qzDt5zXnDxN,3.4e-06,2,0.154,-5.82,1,Variations op.9,2,1930-01-01,0.0319,72.343
0.299,1930,0.987,['Louis Armstrong'],0.501,181493,0.184,0,6JTbfmA7Rhxt0X0lGQfwbJ,0.00161,3,0.373,-10.712,1,I Gotta Right to Sing the Blues - Remastered - 2001,2,1930,0.0543,116.264
0.399,1930,0.979,"['Manuel Ponce', 'Andrés Segovia']",0.522,272240,0.0376,0,6M0iRxB4tjsoso8jsWJgqY,0.816,4,0.135,-25.751,0,Sonata No.3: First Movement,3,1930-01-01,0.0556,72.3
0.923,1930,0.983,['Louis Armstrong'],0.619,157133,0.297,0,6XpLVmZvSvYR7RoF1lmhE9,0.887,3,0.0647,-10.665,1,Mahogany Hall Stomp - Remastered - 1996,2,1930,0.0453,115.604
0.614,1930,0.959,['John Kirby and His Orchestra'],0.705,166867,0.237,0,6bBPVZcnuQhOecu645ZATA,0.8490000000000001,10,0.12,-10.423,1,Effervescent Blues,2,1930,0.0595,114.307
0.28,1930,0.923,['Louis Armstrong'],0.638,304000,0.219,0,6rCSWin5ezJDPjI779rG5R,0.0031,2,0.804,-10.541,1,Squeeze Me,4,1930,0.0633,77.355
0.708,1930,0.95,['Louis Armstrong'],0.703,272227,0.154,0,6zDWWdxHki5zn2GAOfLRBj,0.0006190000000000001,10,0.0663,-12.073,1,"Long, Long Journey - 1996 Remastered",2,1930,0.0605,97.509
0.259,1930,0.995,['Al Bowlly'],0.489,202747,0.0265,0,772Dizrv7jWdkW9NaZqWQC,0.0393,7,0.163,-21.093000000000004,1,By the Old Oak Tree,3,1930,0.0401,102.9
0.187,1930,0.944,['Joe Quartz'],0.303,209407,0.317,0,78IbZDTIZxaCU7hcXTevXy,0.306,4,0.102,-12.54,1,D'air qui date,3,1930,0.0367,92.673
0.313,1930,0.996,"['Manuel Ponce', 'Andrés Segovia']",0.453,170320,0.00938,0,79gmN0lCD8IwBHYn659Oxq,0.962,6,0.133,-33.759,0,Petite Valse,3,1930-01-01,0.0339,98.89
0.156,1930,0.925,['Mississippi Sheiks'],0.52,211200,0.292,0,7A3ZZqfIe8m0vzWHMrD5KG,6.05e-05,2,0.18,-7.909,1,Bootlegger's Blues,3,1930,0.0328,134.062
0.483,1930,0.993,['Al Bowlly'],0.652,183840,0.0782,0,7AJnaoyzrYTypaurzTDoC3,8.25e-05,8,0.187,-19.673,1,That's Me Without You,3,1930,0.0912,105.555
0.518,1930,0.975,['Louis Armstrong'],0.67,197840,0.272,0,7DAmXXp3fjIVIDgvOFuNqE,0.0233,8,0.303,-11.062,1,Back O' Town Blues,2,1930,0.0429,98.958
0.754,1930,0.972,['Jack Payne'],0.701,177880,0.285,0,7ERDo3RF8EFG5vGkSvzBQh,0.303,5,0.362,-19.2,1,Cheer Up and Smile,1,1930,0.0502,116.402
0.6940000000000001,1930,0.981,"['Johann Sebastian Bach', 'Andrés Segovia']",0.418,117933,0.108,0,7IOdgsfjfVdZEes5XIYvMK,0.902,10,0.0912,-27.604,0,Lute Suite BWV 996: Allemande,3,1930-01-01,0.0507,88.331
0.8140000000000001,1930,0.873,['Louis Armstrong'],0.5529999999999999,181093,0.483,0,7emNnBM23zKksjryqWAG3L,0.215,5,0.108,-8.318999999999999,1,Jack-Armstrong Blues - Remastered 1996,2,1930,0.0911,183.596
0.26,1930,0.979,"['Vicente Gomez', 'Guillermo Gomez']",0.184,179749,0.159,0,7xFjlgB66QC4yh7NFhfYLG,0.923,3,0.102,-22.917,0,Romance de amor,3,1930-01-01,0.0379,85.454
0.737,1930,0.99,['Stratos Pagioumtzis'],0.652,204453,0.245,0,007PHg6gge5dW1wnOEtucm,0.727,11,0.22,-14.034,1,Kalogeraki,0,1930-01-01,0.0573,113.176
0.6990000000000001,1930,0.903,['Roza Eskenazi'],0.364,193013,0.62,0,008X8kpgdmgWnoYB90s9Ap,0.0487,9,0.211,-7.334,1,Tsoupra to mantili sou,0,1930-01-01,0.0713,168.609
0.35200000000000004,1930,0.982,['Raquel Meller'],0.4,134870,0.402,0,018F1KR7mrLDZ08nk507u2,1.8100000000000006e-05,4,0.258,-3.1860000000000004,0,Rafaelillo,0,1930-01-01,0.0337,87.421
0.6709999999999999,1930,0.8220000000000001,['H.P. Lovecraft'],0.7170000000000001,127600,0.451,0,01ByBbtpK0Y4iIjUTHrNMC,0.0,1,0.239,-18.335,1,Capítulo 19.2 - el Que Susurraba en la Oscuridad,0,1930,0.936,123.596
0.64,1930,0.996,['Abhayapada Chatterjee'],0.535,182440,0.0875,0,01WaznoF1LByNFksXiBuUQ,0.812,8,0.312,-19.799,1,Kar Kathay Korechho Eto,0,1930-12-01,0.1,67.60600000000001
0.833,1930,0.92,['Castro Barbosa'],0.775,202961,0.389,0,01jm2ZKv94HDtD6eY7i62M,0.00157,3,0.0892,-12.113,0,Lig Lig Lé,2,1930-06-14,0.0633,120.825
0.693,1930,0.99,['Ignacio Corsini'],0.695,141307,0.119,0,01qL66lWg7DQ7McyTzpuGT,0.000191,9,0.104,-19.459,0,La Viajera Perdida - Remasterizado,0,1930-06-21,0.224,130.077
0.171,1930,0.955,['Luis Fernando Ramirez Zuluaga'],0.468,212415,0.229,0,02BZ1JvwiE4qYxYbOAtAz0,0.0,10,0.122,-7.313,0,La Dolorosa (Instrumental y Voz),0,1930-03-15,0.0365,122.161
0.418,1930,0.8190000000000001,['Robert Francis'],0.52,177767,0.262,0,02EEa8TwQTJSQ9FJg4s6sm,0.00219,10,0.0863,-8.979,1,There Will Never Be Another You,1,1930,0.0781,171.94799999999995
0.41,1930,0.985,"['Nikos Gounaris', 'Fotis Polimeris']",0.343,211187,0.183,0,02bIkd6ug2WvTge9nrGAFl,0.924,7,0.111,-20.057,1,Anatolitisa,1,1930-01-01,0.0375,142.181
0.938,1930,0.973,['Ignacio Corsini'],0.659,128533,0.244,0,03evrwG386T4PyDwUpxuN2,0.079,1,0.11,-14.847,1,Flor de Pajonal - Remasterizado,0,1930-06-21,0.25,147.865
0.961,1930,0.993,"['Francisco Canaro', 'Charlo']",0.73,210000,0.476,0,041FRBHLwDqohfnPY3iqZg,0.616,8,0.404,-8.154,1,Apriendan los Pedigueños - Remasterizado,0,1930-12-05,0.385,152.457
0.89,1930,0.963,['ANTONIS NTALGKAS'],0.606,193000,0.478,0,044xQqR334ZubSenP0v7Cq,0.341,6,0.0637,-8.272,1,Karotseris,0,1930-01-01,0.0588,100.048
0.687,1930,0.878,['Γιώργος Καρράς'],0.623,239387,0.414,0,04UbipCIYxv6nhOKFIDAdl,4.72e-05,0,0.189,-12.663,1,Στρίβε λόγια,0,1930-01-01,0.0426,126.803
0.961,1930,0.992,"['Francisco Canaro', 'Charlo']",0.7879999999999999,189493,0.269,0,05IbyxtzqfYtmfN7YmPet8,0.748,8,0.213,-10.633,1,Entre un Cubano y un San Martín - Remasterizado,0,1930-12-05,0.0807,109.109
0.843,1930,0.794,['H.P. Lovecraft'],0.7509999999999999,129228,0.419,0,05ZKoo2Q654lh0lSF36Yrq,0.0,10,0.266,-16.549,0,Capítulo 17.5 & Capítulo 18.1 - el Que Susurraba en la Oscuridad,0,1930,0.947,62.364
